ID,Tweet,True Label,BERT,BERT 22,BERT 9,,,Model,T test
10333,Don't get into such complicated issues when you don't have the balls to face the consequences .,0,2,2,2,,,,
8540,Mast. Apni sunao,1,0,0,0,,,,
856,Salman sir evry1 says m ur die heart fan bt m ur huge huge huge huge huge huge crazy crazy die heart fan of urs,1,1,1,1,,,,
6011,Tm ho koun? Asaduddin owaisi sahab ne tmhri aukat dikha di.. abhi b tmko samjh nhi aaya,2,0,0,0,,,,
1977,bjp k support se kar raha he ye galat kaam,2,2,1,1,,,,
4075,yes yes yes absolutely correct .  meray pass aabhi being hai .,1,1,1,1,,,,
7197,first 24 hours in london got given a free rail card   saw 3 squirrels going to work   may have found a home &amp; there's big alan rickman posters,0,0,0,0,,,,
1585,Background music was gud .. forgot its name ... wat was it ??,0,0,0,0,,,,
4585,Yoyo,0,0,0,0,,,,
8470,fevi-quick ke sath sath sui dhaaga bhi de do unko,0,1,0,1,,,,
10757,time aa gya h es gandhi ka,0,1,0,0,,,,
10464,And yaar tu jo v conffessor h .. i like u .. and plz send mah ! Frnd rqust .... kasam se yaar ..... dil jeet liya tune,0,1,1,1,,,,
4250,rt @singhhyderabad: @anshi2017: imaandaar party ko vote dena delhi.. #vote4aap #pressjhaadubutton,0,0,0,0,,,,
8075,English ki maa behen ho gayi Bhai :v,2,2,2,2,,,,
12733,#123   I always used to think ultra nerds make up IITB ... now I realize that you guys are as clueless as anyone else in the same age group  possibly more socially challenged !,0,2,2,2,,,,
3601,rahul gandhi could be made congress president as early as april this year. #rahulonleave #rahulgandhi #bestjobever http://t.co/w6faalqho3,2,0,0,0,,,,
5116,kachua sir weekend par gaye hain kya ?,1,0,0,0,,,,
7172,Awesome thought ! #Agreed wid u ( y ) . #Hats_Off,1,1,1,1,,,,
3728,this time tomorrow night ill be partying it up in chapel hill :) #cantwait,1,1,0,1,,,,
11581,"#rahulonleave rahul fb status ""onleave...feeling awesome"" 67 likes 3 comments #annareturns #oscars2015 #fruitfulstart",2,1,1,1,,,,
4797,hlw sir kha ho baat kro na,0,0,0,0,,,,
12489,iske bina to jeewan adhura tha .  .  .,2,1,1,1,,,,
1928,ghost rider is bck on action jst w8 19th octobr at 3pm  .  .  . so guyz start ur engine and join with me in rally .  .  .,0,0,0,0,,,,
4286,dirty jim had to close that one out .  if not   he may have started hearing comparisons to cundiff in this town .,0,2,2,2,,,,
11801,free free .  sab kuch free paane ki aas rakhne vale   bhikhari soch vale   khujlival ko hi vote de,2,1,1,1,,,,
10412,U r a funny man .. I like your jokes man,2,1,1,1,,,,
1379,Ye movie hit hone se ruk he nhi skta h movie hit hoga hit hoga hit hoga----------------------,1,1,1,1,,,,
5503,ye hota mere yaha jab sab ek sath match dekhte hai .  .  .  lol,1,0,0,1,,,,
6569,its just not about delhi or mumbai anymore  .  we can sit back at homes    moan over such brutal incidents that take place almost everyday  .  people have got thick skinned    and keeping aside the ' rape ' issue for a second    what about the women being savagely abused verbally and mentally even in the public transports  ?  why doesnt the same janta goes into action  ?  why does the criticism and moaning more apparent in facebook status and posts  ?  problem lies in men    they should not be allowed to wander over streets late night    it should be rather banned  .  why should women have to modify their lifestyle because of the male dominated society  ?  its not her fault  .  .  .,1,2,2,2,,,,
6953,Bhikari eid Ka jkate sedka fitra lene aa rha he,2,0,1,1,,,,
191,okkk,0,0,0,0,,,,
5444,who would go see @someUSER with me at dar constitution hall on sunday evening ?,0,0,0,0,,,,
2206,sir aap Lucknow kab aarahe ho,0,0,0,0,,,,
11842,post kam telebrand ka add lag raha hai pehle mai bhut pareshaan tha meri koi gf nhi par bhut chahat thi fir maine banai fake id aur mai ab bhut khush hu -_-,0,2,1,2,,,,
4432,Bc apni bahaduri to aise poet ke form me suna rahi hai jaise teer maari ho,2,2,2,2,,,,
5831,Mai usse bolta hun,1,0,0,0,,,,
839,Lageraho modiji pura des aapke sath he.,1,1,1,1,,,,
647,Mummy ke saath na baith saka,0,2,2,2,,,,
11659,ram ram bhai salman,1,1,1,1,,,,
9989,wifi higher tatkal fares bullet trains. what to expect from #railbudget2015 ?,0,0,0,0,,,,
4646,aur iss saal filmfare award for best actor jata hai guddu ko .  .  .,1,1,1,1,,,,
329,Modi saab g galla da krah bnayi jayoge k kuj kroge v..,2,2,0,2,,,,
2852,best part of everyone life .  .  .  .  mom always cares .  .  .  .,1,1,1,1,,,,
11734,Acchi hai mam,1,1,1,1,,,,
8815,main to pure virgin hun .... hillane ko bi kuch nai hai ... jise hilla sakun wo bi nai hai ... #happyalone,2,1,1,1,,,,
12639,come out and have some laughs with me   spartacus   and max at caroline's comedy club this wednesday october 24th !  .  .  .  http/URL,1,0,0,0,,,,
7666,To galti se apko chala gaya,0,2,0,0,,,,
10152, @someUSER december 29th will show all the louisville fans that kentucky is the best ,1,1,1,1,,,,
3639,@someUSER your review reminded me i still need 2 read the very 1st percy jackson book !  heroes of olympus is an offshoot series from it ?,0,1,1,0,,,,
12309,bhai i know .  .  .  tabhi harami laundo ko hi tag kara tha,2,0,0,2,,,,
5143,sallu bhai...ek bar cl kr do bs....plz....,0,0,1,0,,,,
6464,aisa real me hota h .  .  kai baar to position b change krke try krte h .  .,1,0,0,0,,,,
10461,Mujhe salman khan se milna hai pls help me,0,0,0,1,,,,
2637,doodh maango kheer denge!! pakistan maango... chalo koi baat nahin le jao. #indvspak,0,2,2,2,,,,
6451,english guddu ki improve karni hai ya guddu ki mammi ki :p outside u go,0,1,1,1,,,,
8972,agar color chalk mil jati thi to sirf white wali he dete the .  .  . colour wali jeb me rkhte the,0,2,0,1,,,,
3773,good one guddu ka creator .  . but english mei nahi english mei dabba gol .  .  . :p,2,1,1,1,,,,
12542,Picg hai woh ? ?,0,0,0,0,,,,
7556,Aayega Gurgaon launde ?,0,0,0,0,,,,
5114,but desi gals have ' qaatil adaayein '  .  .  .  which firang gals lack  .  .  it's a most uniquely beautiful thing but it may be lost on those who dont have a fine appreciation for such subtleties  .,0,2,1,2,,,,
4714,ha ha ha  .  .  jst watch guddu ke saath wala bag ke peeche chuppa hua hai :d,1,0,1,0,,,,
8893,Machine bol machine,0,0,0,0,,,,
5934,Sir reconnection ke liye fir se jaana pad sakta hai kya ?,0,0,0,0,,,,
2734,@someUSER @someUSER and @someUSER all on the jonathan ross show tonight = terrif sat night in !  well done @someUSER #toofunny,1,1,1,1,,,,
6519,Kahan ho Akshay,0,0,0,0,,,,
11106,Kisne aafat molni hai muje pareshan karke,2,0,0,0,,,,
12917,jo tmh sahi lge vhi kro .... . dnt cre abt othrz ..,0,0,0,0,,,,
4396,@someUSER down to blaze with joe and i tomorrow ?,0,0,0,0,,,,
12610,ðŸ˜”,2,0,0,0,,,,
6598,dekho 4 baj gayephir bhi aana tera baki hai.,0,2,0,0,,,,
3582,icse wale chokro chokriyo maro like if you know wat is supw,0,2,2,2,,,,
12662,1996 main 40 crores aaj k kam se kam 4000 crores honge ... aur fine just 25L ..... . Bhai yeh ghotala kaise karte hai apne ko bhi batao ..... 5 saal jail k baad th life mast ho hi jaani hai,0,2,2,2,,,,
3761,Hhhe,1,0,1,1,,,,
9327,Ur so cld boyfrnd timepas wid u ... jb use apna dil bhlana hota h wo tmhre pas ajata ... laat maro ase bf ko ... dis is nt love ... tmhe khud smjh ni aya ye sb dkh kr phn kre mt uthao text kre mt reply do ... huhh ...,0,1,0,0,,,,
10888,plz cm bhai...hm sb wait kr rahe h apka,1,0,0,0,,,,
8170,up ki bat kiya jaye to samajwadi sarkar se jude log lakhpati se crorepati ho gaye hai .,2,2,2,2,,,,
12240,lack of communication from #nycdoe very frustrating regarding reporting time for work tomorrow .  thank you #uft and @someUSER for info,2,2,2,2,,,,
1270,sonal sibasish sekhar routray sidharth mohanty shubh pradhan this is hilarious .  .  mungerilal :p,1,1,1,1,,,,
10601,2 .  bharat ko swacch karne ke liye pm modi khud safayi karke swkchhta abhiyan chalaya,1,1,1,1,,,,
11610,hahahahaha .  .  .  .  ye haal hmaara science fair m hota tha .  .  .  .  .  .  ;),0,1,1,1,,,,
3145,required rate of pakistan is now exactly same as their total unemployment rate. #indvspak #cwc15,2,0,0,0,,,,
4375,birat cohli(bc) aaj fir rohit sharma ko run out krwa unhe 200 bnane se rok skte hain.. #indvsuae,0,2,2,2,,,,
2168,Are di ap kamlesh masi ko jante ho ?,2,0,0,0,,,,
8950,wednesday and thursdays will be a struggle at work once the champions league resumes *gmt +1*,0,1,1,1,,,,
12597,the 10th annual colossal castle contest has begun ! : the colossal castle contest is one of the longest running l .  .  .  http/URL,1,1,1,1,,,,
10855,Sallu agia fb pe,0,1,1,1,,,,
2931,#124   Uma Gupta to your reply to the post #121 were you drunk while posting how can we be more than friends without meeting ????,2,0,0,0,,,,
7318,rt pinkinarang1992: rt sheenaminsan: agar humanity ko bachana hai..to msg dekhne jrur jana hai #mustwatchmsg #blockbustermsg,1,0,1,0,,,,
12147,jo hindu gujrat dango ki wjh se modi ko support ni krte lanat h unke paida hone par . Un chutiyo k bhaichare k wjh se hinduo ki prajati jaldi hi vilupt hone wali h,0,2,2,2,,,,
2271,ro le fir,2,0,2,2,,,,
1167,abhi bhi sant rahu tumhara dimag to thik hai tumhe abhi tumhe samajh nahi aarha na jis din koi aur mujhe koi aur lejaega sadi karke usdin samajh aaega tumhe abhi baithe raho tum,2,2,0,2,,,,
6153, bharva bhindi   nahi bhare huye bhindi .  .  .  .  jeez   common sense aajkal superpower ho gayi hai  !  !,2,2,2,2,,,,
5454,sirji nhi bat karenge ab,0,0,2,2,,,,
10017,hardcore stuff. smashed steyn for a massive six. #indvssa #cwc15,0,2,2,2,,,,
1480,second frame mein hi guddu ka haath gayab ho gaya :p,0,2,0,2,,,,
2423,aap to paagai thai channelwale bhi,2,0,1,0,,,,
2646,Ye jhut hai.,2,2,2,2,,,,
7492,or wo maan gy,0,0,0,0,,,,
4111,Sir ? Aap kabhi promotion ke liye odisha ayiye plz,0,0,0,0,,,,
1462,so good yar  .  .  .  sari yada taja kar di  .  .  .  .,1,1,1,1,,,,
3735,don't worry they have misbah afridi akmal to screw it up for them.. #indvspak,2,2,2,2,,,,
5768,@someUSER im so excited for when you come to northern lights on the 27th it will probably make my life .,1,1,1,1,,,,
4815,gift lekar jaeo ... rakhi bandegi vo to kuch to hona chaheye na ....,2,2,2,2,,,,
6063,@someUSER russell u beat me 2 it lol i was gonna tweet about the classical brit awards being on this sunday xxxxxxx,0,0,0,0,,,,
2959,Ek naya itihas banayega Modi ji ka karyekaal.,1,1,1,1,,,,
6526,"project ki deadline par daudte the   baki time to  "" are kar lenge bahut time he ""  .  .  .  .  .  .  .  .  .  .",0,2,0,2,,,,
10207,@gurmeetramrahim #msgincinemas dil ko dhdkna sikhaya apna.. naki ki rah pr chlna sikhaya apne,1,0,0,1,,,,
6774,koi bhi uss fake pi pr yakeen kaise kr sakta h itna hi doubt tha toh trailr launch wala video dkh le na chahiye tha sb clear ho jata,2,2,2,2,,,,
4813,rula diya yaar .  .  . love u yaar:-),1,1,1,1,,,,
12544,@someUSER thanks for the follow brian !  hope you have a super tuesday !,1,1,1,1,,,,
9234,ram ram,1,1,1,1,,,,
11618,Enjoy your place man  . there are hell lots of people who are wishing to get into IIT . but do they succeed ??,0,0,0,0,,,,
1332,wat u thnk ... tere maa babuji is pg pe h .. lol  p,0,0,0,1,,,,
11309,Yo yo honey Singh,0,0,0,0,,,,
1524,sir ticket k paise ni hai 2 ticket bhejo,0,0,0,0,,,,
11984,Jan Jan ka viswas kam ho na jai hind,0,1,1,1,,,,
592,olny aap ko vote dena he bhaiyo,1,1,1,1,,,,
10217,mario all time hit game tha .  .  . long jump mario   high jump mario   battle city   duck hunt .  ek baat observe ki hogi ki mario ki jump k sath remote bhi jump krta tha .  .,1,1,1,1,,,,
2941,Han bas woi,0,0,0,0,,,,
4828,media ne woh pradarshan nhi bataya,2,2,2,2,,,,
4568,Are bohot bola mene di usko ki chal .  Ek Hi tiket me ho jyga kam bhi .. Bolta ke project karega ..,2,2,0,0,,,,
12407,awesome guddu .  .  .  . :p,1,1,1,1,,,,
3552,Mera bharat mahan  Modi ji saccha insan Des ki Dilayange sahi pehchan.jai hind jai Bharat,1,1,1,1,,,,
9251,haan lekin raat ko ho payega naa,0,0,2,0,,,,
8147,Kaiko,0,0,0,0,,,,
7024,hum to taiyar hai,0,0,1,0,,,,
7521,BHAI ab intezar itna bhi karvai ye,0,0,0,0,,,,
7781,i may have done a dumb thing   but it's out there now .  my new   long term goal: the challenge http/URL,0,1,1,1,,,,
2787,delhi mein village  ?,0,0,0,0,,,,
7354,bhai allah hafiz namaz ka waqt hone waala hai hum ja rahe hai.. par bhai aapse ek choti si reqwest hai aap agar chat karne aao to pls mujhe na bhul jaana...,1,0,0,0,,,,
1444,guddu ke zamane me to united pressure cooker ke ads aate the .,0,0,2,1,,,,
6344,Shi me salman bhai jaan ki movie record ho gi,0,1,1,1,,,,
6429,Plzzz ya zaror bata do bs yahi k ap ko jo ma snd karti hun apko milta ha ya nhe plzzz ya bata do,0,0,0,1,,,,
9856,#railbudget2015 odisha ko kuch mil raha hai ki nehin????,1,0,0,0,,,,
8213,for the morning is bright and free from terror :-p,1,1,1,1,,,,
5688,great modi ji,1,1,1,1,,,,
4169,modijii ab to aap hi aap hoga har jagah #aapsweep,0,1,1,1,,,,
7468,garbage bin tu dil jeet leta hai yaar   emotional kar diya,1,1,1,1,,,,
1758,chicago: go see @someUSER #lovesgotaholdonme #sat october 27th 7p at the #haroldwashingonculcntr 47th &amp; king dr .,0,1,1,1,,,,
6651,bhai hum to android mei bhi 64in1 download kiye hain .  .  .  .  .  bachpan chhoot nahi sakta .  .  .,1,2,2,2,,,,
9148,iran army monitoring all ships in gulf: tehran   oct 28: a senior commander of the islamic revolution guard corps .  .  .  http/URL,0,0,0,0,,,,
434,parents can do anything for their children  .  .  :*,1,1,1,0,,,,
9008,contra mario tank jevlin throw .  .  yaad aa gya 1dam se .  .,0,0,0,0,,,,
4203,abe yaar hadd kardi hai apne toh,2,2,0,0,,,,
1898,Salman khan bhai jann nice ha very nice salman bhai beautiful songs,1,1,1,1,,,,
9503,khud ko fans bolte hai lekin kabhi fans ban nhi sakte kyuki kabhi kosis hee nhi ki samjhne ki bhai ko,2,2,2,2,,,,
935,Sallo bhai roze kase hy,0,0,0,0,,,,
5206,vo maja na ishq me hai na pyar me .  . jo maza hai pakistan ki haar me  .  .  .  .  hahahaha,1,1,1,1,,,,
4923,Kindlelena hai kya tereko? ?,0,0,0,0,,,,
6156,#122   f**king chose bloody IITK because I wanted this dept ... I should have taken IITB for a lesser dept  would have definitely had more fun in college life & much better job prospects .,2,1,2,2,,,,
4141,[ Admin Note ] Sorry guys  haven't updated the page since the past few days  I've been very sick since I came to India ... will start posting once I get better ! ~ Ed,0,0,0,0,,,,
3408,naam bade and darshan chhote!!! #delhidecides,2,0,1,1,,,,
1325,abp news wale himmat hai to kumar vishwas k interviw par bahas karie,2,1,1,1,,,,
4374,kejri ne bola kashmir ko alag kar do kal bolega delhi ko bi alag kar do .,0,2,0,2,,,,
7405,ok im off twitter for the night til tomorrow bomb squad enjoy ur night love you much !,1,0,1,1,,,,
1371,"@someUSER wow look at this another amazing monday  "" jennette on ellen ""  in 8 place we do this for you we love you http/URL",1,1,1,1,,,,
3247,"october 27   completes the its 61 years kenneth  "" kk ""  downing jr .    guitarist in the british heavy metal band judas priest http/URL",0,0,0,1,,,,
6499,sharmaji ke launday ki dhunayi bahut achi hai .  .  .  :),1,1,1,1,,,,
11682,sabse adhik to 64 in 1 hi chalta tha ^_^,1,0,1,1,,,,
8344,australia aag mut rahi hai #ausvnz #superbudget #unionbudget2015,2,2,2,2,,,,
769,apja ek vi film miss nehi karta kisaka film k lia theatre jau ya na jau.. 2-3 Bar min. Apka film thetre mein dekhne zarur jataa hun dosto ko leke.,1,1,1,1,,,,
12255,le baba ji ka thullu !,2,0,2,2,,,,
7290,"jul 82 uk heavy metal band judas priest release their 8th album screaming for vengeance   with the single  "" you've got another thing comin ""  .",0,1,2,0,,,,
7730,iss prestige ne guddu ke prestige ki watt laga di .,2,2,2,2,,,,
10042,yaar. .,0,0,2,0,,,,
10725,desperation day (february 13th) the most well known day in all mens life .,2,1,1,1,,,,
11602,kyle williams monday press conference: bills defensive tackle kyle williams talks about coming back from the bye .  .  .  http/URL,0,0,0,0,,,,
2661,this made my day - what a start to the week  !  the above statement is as good as any sir ravinder jadeja joke  !,1,1,1,1,,,,
8366,suresh ka cg zaroor 7 raha hoga. itni kaamchori sir satti karte hain. 6 kehta main par unhone budget pesh toh kar diya. #railbudget2015,2,0,0,2,,,,
12807,hmmm,2,0,0,0,,,,
10518,are sale sb fix h yr,2,2,2,2,,,,
2753,jaadugar ka jaadu  .  .  .  hatho ka kamaal h  .  .  :p,1,0,0,0,,,,
6088,bay area heads !  i'll be on the piano at yoshi's san fran this sunday playing with the one n only dwight trible - http/URL,0,0,0,0,,,,
12494,Jo aap ke sat rat din lga rha,0,0,0,0,,,,
1727,and tomorrow swindon town have a date with aston villa .  villa- fans nervous ?  #stfc,0,2,2,0,,,,
701,rt @anamika843: #msg3successfulweeks is trending at no.5 ...!! full on craze on twitter too..,0,1,1,1,,,,
4147,free petrol,1,1,1,1,,,,
9892,#map: somalia: somali refugees in the region - as of 31 october 2012 http/URL #un,0,0,0,0,,,,
9422,ek baat toh pata chal gayi confesser ki aap jo bhi study karte ho wo aapko samajh ni aa raha hai isliye you mug up things :p,2,2,2,0,,,,
4920,watched #shamitabh .what performances by @srbachchan and #dhaanush.#gowatch,1,0,0,0,,,,
6475,anna is gone too old can't think right .  may be he need treatment,2,2,2,0,,,,
1403,wahan india jeet rhi hai .  :v :p,1,1,1,1,,,,
10269,Agar  woh  market  Jana  hya,0,0,1,0,,,,
1197,flight with denzel washington comes out tomorrow &gt;&gt;&gt;&gt;,0,0,0,0,,,,
414,@ Rajvir singh bhai saaab apni comment pe hi likes . Hats of to u,2,1,1,1,,,,
7017,shit   yeah   it's thursday   russell howards good news and celebrity juice is on,1,1,1,1,,,,
11697,pray for mohamed morsi the new president of egypt that he may continue to be a leader for freedom and peace .  http/URL,1,0,0,1,,,,
664,Helmet head cam line ki soch raha hun pehke,0,0,1,0,,,,
3492,Butg mai soch rha hun ek aig / ml,0,0,0,0,,,,
12668,nahin bhai aur wahan rakhne se koi faida nahin .  .  .  hamein hi de do .  .  .  hum phod denge,0,2,0,2,,,,
10531,great comment anna hajare,1,1,1,1,,,,
6295,dear world india is known as a vibrant democracy because any tom dick &amp; harry can become pm or cm here. beat us if you can. #aapsweep,1,1,1,2,,,,
4903,hahaha uspe poster chhap dp phrr ...... save gal child wala  D,0,0,1,1,,,,
4818,hamay tu muqa bh nahi mila,0,0,2,0,,,,
1638,Agar ek Muslim hoker iman ke saath gaddari kartha hai use support karnewala usse bada kuffar koyee nahi .pahale unku dawath do jo us darinda ko support kartha ho kaho ki Islam kya,2,0,2,2,,,,
418,@someUSER 1st its like imma play headlock   and then safe and sound   and now you gonna play all star .  hmmmm,0,0,0,0,,,,
10062,bajrangi bhaijaan 347 caror box offic,1,1,1,1,,,,
9865,Dekhna friends Salman bhai zaror reply kary ga late hi sahi,1,0,0,0,,,,
5890,#unionbudget2015 a fine balancing act: @girishvanvari head of tax @kpmgindia via @economictimes | http://t.co/dircfcbkdm #kpmgbudget,1,0,0,0,,,,
690,Aba es photographer sa achi photo to ma khich la ta hu sala q tera 2 maru ga chitiya sa la tera baap ko ati hai photography ...,2,1,2,1,,,,
11717,is jhute aadmi ko vote mat do .  agar phir cm ban gaya to delhi ka halat kharap ho jayega .,2,2,2,2,,,,
